hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
0,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
2,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
3,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
4,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
5,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-5.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
6,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
7,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-15.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
8,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-20.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
9,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-10.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
10,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
11,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
12,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
13,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
14,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,10.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
15,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
16,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,10.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
17,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
18,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,0.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
19,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
20,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,0.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
21,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
22,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
23,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-5.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
24,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
25,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
26,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,0.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
27,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
28,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
29,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-5.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
30,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-10.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
31,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
32,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,5.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
33,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,0.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
34,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
35,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
36,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
37,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
38,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
39,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
40,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,5.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
41,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
42,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
43,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
44,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
45,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
46,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
47,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
48,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-5.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
49,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
50,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-15.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
51,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
52,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
53,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,5.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
54,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
55,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-5.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
56,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-10.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
57,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
58,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
59,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
60,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
61,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
62,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
63,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
64,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
65,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
66,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
67,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
68,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
69,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
70,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,0.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
71,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
72,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
73,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
74,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,0.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
75,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-5.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
76,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
77,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
78,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
79,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
80,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
81,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
82,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
83,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
84,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-20.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
85,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
86,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
87,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
88,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
89,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
90,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
91,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-25.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
92,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
93,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-35.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
94,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-40.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
95,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
96,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
97,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
98,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
99,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-45.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
100,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
101,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-45.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
102,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-50.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
103,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-45.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
104,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
105,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-45.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
106,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-50.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
107,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-40.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
108,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-30.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
109,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
110,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-30.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
111,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-20.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
112,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-25.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
113,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
114,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
115,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-30.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
116,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-20.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
117,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
118,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-15.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
119,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
120,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
121,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-20.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
122,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
123,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-30.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
124,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
125,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
126,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-35.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
127,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
128,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
129,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
130,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-45.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
131,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-50.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
132,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-45.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
133,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-35.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
134,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-40.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
135,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-45.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
136,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-35.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
137,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-30.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
138,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
139,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
140,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
141,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
142,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
143,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
144,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,-10.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
145,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
146,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
147,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
148,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,-20.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
149,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
150,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
151,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
152,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-30.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
153,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-35.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
154,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-30.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
155,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
156,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
157,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-35.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
158,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-40.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
159,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-45.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
160,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-50.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
161,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-45.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
162,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
163,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-45.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
164,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
165,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-45.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
