hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
0,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,rock
1,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,rock
2,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,rock
3,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-10.0,20.0,p2,fold,False,3,145.0,135.0,rock
4,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,rock
5,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
6,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,rock
7,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
8,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-15.0,10.0,p2,showdown,False,2,145.0,145.0,rock
9,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
10,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,rock
11,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,rock
12,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-5.0,20.0,p2,fold,False,3,145.0,135.0,rock
13,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,rock
14,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,rock
15,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
16,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
17,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,10.0,20.0,p2,fold,False,3,145.0,135.0,rock
18,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
19,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
20,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
21,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,20.0,20.0,p2,fold,False,3,145.0,135.0,rock
22,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
23,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
24,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
25,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
26,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
27,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
28,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,35.0,20.0,p2,fold,False,3,145.0,135.0,rock
29,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,30.0,10.0,p2,showdown,False,2,145.0,145.0,rock
30,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,25.0,10.0,p2,showdown,False,2,145.0,145.0,rock
31,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
32,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
33,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,30.0,10.0,p2,showdown,False,2,145.0,145.0,rock
34,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
35,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
36,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
37,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
38,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
39,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
40,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
41,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
42,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,45.0,20.0,p2,fold,False,3,145.0,135.0,rock
43,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
44,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,45.0,20.0,p2,fold,False,3,145.0,135.0,rock
45,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
46,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
47,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
48,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
49,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
50,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
51,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
52,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
53,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
54,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,45.0,20.0,p2,fold,False,3,145.0,135.0,rock
55,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
56,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,45.0,10.0,p2,showdown,False,2,145.0,145.0,rock
57,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
58,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,35.0,20.0,p2,fold,False,3,145.0,135.0,rock
59,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
60,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
61,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
62,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
63,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
64,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,45.0,20.0,p2,fold,False,3,145.0,135.0,rock
65,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
66,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
67,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
68,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,55.0,10.0,p1,showdown,False,2,145.0,145.0,rock
69,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,60.0,10.0,p1,showdown,False,2,145.0,145.0,rock
70,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,55.0,20.0,p2,fold,False,3,145.0,135.0,rock
71,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,50.0,20.0,p2,fold,False,3,145.0,135.0,rock
72,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,55.0,10.0,p1,showdown,False,2,145.0,145.0,rock
73,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,60.0,10.0,p1,showdown,False,2,145.0,145.0,rock
74,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,55.0,10.0,p2,showdown,False,2,145.0,145.0,rock
75,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,50.0,10.0,p2,showdown,False,2,145.0,145.0,rock
76,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,45.0,20.0,p2,fold,False,3,145.0,135.0,rock
77,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,40.0,20.0,p2,fold,False,3,145.0,135.0,rock
78,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,35.0,20.0,p2,fold,False,3,145.0,135.0,rock
79,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
80,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,25.0,20.0,p2,fold,False,3,145.0,135.0,rock
81,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
82,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
83,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
84,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
85,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
86,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
87,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
88,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
89,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,30.0,20.0,p2,fold,False,3,145.0,135.0,rock
90,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
91,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,30.0,10.0,p2,showdown,False,2,145.0,145.0,rock
92,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,25.0,20.0,p2,fold,False,3,145.0,135.0,rock
93,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,20.0,20.0,p2,fold,False,3,145.0,135.0,rock
94,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,15.0,10.0,p2,showdown,False,2,145.0,145.0,rock
95,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
96,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,15.0,20.0,p2,fold,False,3,145.0,135.0,rock
97,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
98,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,15.0,20.0,p2,fold,False,3,145.0,135.0,rock
99,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,10.0,20.0,p2,fold,False,3,145.0,135.0,rock
100,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
101,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,10.0,20.0,p2,fold,False,3,145.0,135.0,rock
102,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,5.0,20.0,p2,fold,False,3,145.0,135.0,rock
103,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
104,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
105,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,10.0,10.0,p2,showdown,False,2,145.0,145.0,rock
106,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,5.0,20.0,p2,fold,False,3,145.0,135.0,rock
107,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
108,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
109,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
110,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
111,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
112,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,25.0,10.0,p2,showdown,False,2,145.0,145.0,rock
113,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,10.0,30.0,p2,showdown,False,3,145.0,135.0,rock
114,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
115,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,10.0,10.0,p2,showdown,False,2,145.0,145.0,rock
116,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
117,q,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,0.0,30.0,p2,showdown,False,3,145.0,135.0,rock
118,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,5.0,10.0,p1,showdown,False,2,145.0,145.0,rock
119,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-10.0,30.0,p2,showdown,False,3,145.0,135.0,rock
120,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-5.0,10.0,p1,showdown,False,2,145.0,145.0,rock
121,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,0.0,10.0,p1,showdown,False,2,145.0,145.0,rock
122,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-15.0,30.0,p2,showdown,False,3,145.0,135.0,rock
123,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-20.0,10.0,p2,showdown,False,2,145.0,145.0,rock
124,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
125,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,rock
126,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,rock
127,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,rock
128,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
129,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,rock
130,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
131,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,rock
132,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
133,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
134,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
135,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,rock
136,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
137,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
138,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
139,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
140,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
141,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,rock
142,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
143,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,rock
144,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
145,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,rock
146,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,rock
147,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
148,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-15.0,10.0,p1,showdown,False,2,145.0,145.0,rock
149,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-10.0,10.0,p1,showdown,False,2,145.0,145.0,rock
150,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-15.0,20.0,p2,fold,False,3,145.0,135.0,rock
151,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-20.0,20.0,p2,fold,False,3,145.0,135.0,rock
152,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-25.0,10.0,p2,showdown,False,2,145.0,145.0,rock
153,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,rock
154,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
155,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-20.0,10.0,p1,showdown,False,2,145.0,145.0,rock
156,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-25.0,20.0,p2,fold,False,3,145.0,135.0,rock
157,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-30.0,20.0,p2,fold,False,3,145.0,135.0,rock
158,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-35.0,10.0,p2,showdown,False,2,145.0,145.0,rock
159,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-40.0,10.0,p2,showdown,False,2,145.0,145.0,rock
160,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-45.0,10.0,p2,showdown,False,2,145.0,145.0,rock
161,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
162,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
163,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-40.0,20.0,p2,fold,False,3,145.0,135.0,rock
164,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
165,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-40.0,10.0,p2,showdown,False,2,145.0,145.0,rock
166,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-55.0,30.0,p2,showdown,False,3,145.0,135.0,rock
167,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-70.0,30.0,p2,showdown,False,3,145.0,135.0,rock
168,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-75.0,20.0,p2,fold,False,3,145.0,135.0,rock
169,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,-80.0,20.0,p2,fold,False,3,145.0,135.0,rock
170,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-75.0,10.0,p1,showdown,False,2,145.0,145.0,rock
171,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-70.0,10.0,p1,showdown,False,2,145.0,145.0,rock
172,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-75.0,10.0,p2,showdown,False,2,145.0,145.0,rock
173,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-70.0,10.0,p1,showdown,False,2,145.0,145.0,rock
174,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-65.0,10.0,p1,showdown,False,2,145.0,145.0,rock
175,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-60.0,10.0,p1,showdown,False,2,145.0,145.0,rock
176,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-55.0,10.0,p1,showdown,False,2,145.0,145.0,rock
177,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-50.0,10.0,p1,showdown,False,2,145.0,145.0,rock
178,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-45.0,10.0,p1,showdown,False,2,145.0,145.0,rock
179,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-40.0,10.0,p1,showdown,False,2,145.0,145.0,rock
180,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
181,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-30.0,10.0,p1,showdown,False,2,145.0,145.0,rock
182,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-25.0,10.0,p1,showdown,False,2,145.0,145.0,rock
183,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-40.0,30.0,p2,showdown,False,3,145.0,135.0,rock
184,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,-35.0,10.0,p1,showdown,False,2,145.0,145.0,rock
